NAME	Hu28	Hu35	Hu40	Hu44	Hu51	Hu52	Hu53	Hu56	Hu63
AC015712.6	20.9579184	5.46037761	9.435669001	5.616141157	19.48752126	9.044001927	7.560557342	12.07975849	10.04265462
AC015712.4	0	0	0	0	0	0	0	0	0
AC015712.5	0	0	0	0	0	0	0	0	0
ALDH1A3	1276.104365	963.7566481	1589.386023	705.2268681	996.9405612	901.1114647	1316.617057	1418.968964	1074.564044
AC015712.7	1.1643288	0	4.193630667	1.604611759	4.102636054	0	0	3.221268931	0
AC015712.2	59.3807688	69.16478305	75.48535201	108.3112937	81.02706207	78.10728937	48.60358291	79.72640604	93.25322147
LRRK1	1011.801727	922.803816	701.3847291	1026.14922	965.1451317	941.3983824	841.3820242	900.3446662	1152.035951
AC090907.1	0	0	1.048407667	0	0	2.46654598	2.160159241	0.805317233	7.173324728
AC090907.2	5.821644	6.370440544	2.096815334	0.80230588	1.025659014	4.93309196	9.720716583	1.610634466	0
AC019254.2	0	0	0	0	0	0	0	0	0
AC019254.1	0	0	0	0	0	4.110909967	2.160159241	0	4.303994837
CHSY1	321.3547488	374.9459292	342.829307	324.9338812	292.3128189	344.4942552	554.0808452	286.6929349	241.0237109
SELENOS	584.4930576	643.414495	685.6586141	585.683292	528.214392	622.391769	1031.476037	430.0394023	484.9167516
SNRPA1	376.0782024	319.4320902	325.0063767	263.9586344	292.3128189	317.3622494	345.6254785	274.6131764	384.4902054
AC023024.1	4.6573152	7.280503479	4.193630667	7.220752916	11.28224915	9.86618392	11.88087582	8.85848956	10.04265462
PCSK6	179.3066352	154.7106989	282.0216624	162.0657877	98.4632653	171.8360366	262.4593477	183.6123291	186.5064429
AC023024.2	0	3.64025174	2.096815334	3.209223518	2.051318027	3.288727973	6.480477722	10.46912403	0
PCSK6-AS1	0	0	0	0	0	0	0	0	0
AC090164.2	0	0	0	0	0	0	0	0	0
AC090164.3	0	0	0	0	0	0	0	0	0
AC090164.4	0	0	0	0	0	0	0	0	0
SNRPCP18	0	0	0	0	0	0	0	0	0
AC090164.1	0	0	0	0	0	0	0	0	0
LINC02348	0	0	0	0	0	0	0	0	0
TM2D3	228.2084448	252.9974959	232.746502	221.4364227	232.8245961	212.1229543	243.0179146	215.8250184	190.8104378
RNU6-807P	0	1.82012587	1.048407667	0.80230588	1.025659014	3.288727973	2.160159241	1.610634466	0
TARSL2	136.2264696	211.1346009	128.954143	211.8087522	203.0804847	198.9680424	162.011943	161.0634466	164.9864688
AC027559.1	0	0.910062935	0	3.209223518	1.025659014	5.755273953	0	0	2.869329891
DNM1P47	1.1643288	2.730188805	9.435669001	13.63919995	8.205272108	6.577455947	4.320318481	9.663806793	8.607989674
GOLGA8VP	0	0	0	0	0	0	0	0	0
RN7SL209P	0	0	0	0	0	0	0	0	0
OR4F6	1.1643288	0	0	0	0	0	0	0	0
OR4F15	0	0	0	0	0	0	0	0	0
OR4F14P	0	0	0	0	0	0	0	0	0
OR4F13P	0	0	0	0	0	0	0	0	0
OR4F28P	0	0	0	0	0	0	0	0	0
WBP1LP5	0	0	0	0	0	0	0	0	0
AC140725.2	0	0	0	0	0	0	0	0	0
OR4F4	0	0	0	0	0	0	0	0	0
OR4G2P	0	0	0	0	0	0	0	0	0
OR4G6P	0	0	0	0	0	0	0	0	0
FAM138E	0	0	0	0	0	0	0	0	0
AC140725.1	0	0	0	0	0	0	0	0	0
MIR1302-10	0	0	0	0	0	0	0	0	0
WASH3P	82.6673448	88.27610469	117.4216587	95.47439966	90.25799319	166.9029446	105.8478028	189.2495497	116.2078606
MIR6859-3	0	0	0	0	0	0	0	0	0
DDX11L9	0	0	0	0	0	0	0	0	0
DDX11L10	0	0.910062935	4.193630667	0.80230588	0	0	0	0	0
WASH4P	1.1643288	0.910062935	11.53248433	4.011529398	1.025659014	1.644363987	5.400398102	1.610634466	7.173324728
MIR6859-4	0	0.910062935	0	2.406917639	3.076977041	0.822181993	0	0	0
Z84723.1	0	0	2.096815334	0	0	1.644363987	0	0.805317233	0
WASIR2	12.8076168	19.11132163	5.242038334	5.616141157	2.051318027	8.221819933	7.560557342	10.46912403	7.173324728
IL9RP3	5.821644	9.100629349	9.435669001	1.604611759	3.076977041	11.51054791	10.8007962	8.85848956	20.08530924
POLR3K	188.6212656	173.8220206	198.149049	134.7873878	185.6442815	212.9451363	138.2501914	208.5771633	213.7650769
SNRNP25	558.877824	323.0723419	364.845868	220.6341169	473.8544643	280.3640597	359.6665136	277.8344453	377.3168807
RHBDF1	242.1803904	214.7748526	244.2789864	259.1447991	254.3634354	285.2971517	297.0218956	223.0728735	255.3703603
Z69720.2	0	0	0	0	2.051318027	0	0	3.221268931	0
MPG	405.1864224	344.0037894	383.717206	255.9355756	269.7483206	273.7866038	317.5434084	247.2323905	304.1489685
NPRL3	523.94796	629.763551	700.3363214	620.9847507	680.011926	491.664832	434.1920074	619.288952	616.9059266
Z69720.1	0	4.550314675	1.048407667	1.604611759	0	0	4.320318481	0	0
Z69666.1	0	0	0	0	0	0	0	0	0
HBZ	0	0	0	0	0	0	0	0	0
HBM	0	0	36.69426834	0.80230588	0	0.822181993	0	0	1.434664946
HBZP1	0	0	0	0	0	0	0	0	0
Z84721.1	0	0	0	0	0	0	0	0	0
HBA2	1.1643288	188.3830275	3088.608986	170.8911523	10.25659014	132.3713009	1.08007962	7.247855095	93.25322147
HBA1	0	144.7000067	3562.489252	152.4381171	10.25659014	229.3887761	2.160159241	6.442537862	111.9038658
RF00019.620	0	0	0	0	0	0	0	0	0
HBQ1	0	0	10.48407667	0.80230588	0	0	0	0	0
Z69706.1	0	0	1.048407667	0.80230588	0	0.822181993	0	5.637220629	0
LUC7L	377.2425312	444.1107122	374.281537	526.312657	420.5201956	628.1470429	631.8465779	470.3052639	533.6953598
Z69890.1	0	0	0	1.604611759	0	0	0	0	0
FAM234A	256.152336	250.2673071	231.6980944	251.9240462	248.2094813	246.654598	247.3382331	227.9047769	199.4184274
AC004754.1	0	0	0	0	0	2.46654598	2.160159241	0	0
RGS11	1.1643288	4.550314675	0	12.83689407	2.051318027	11.51054791	5.400398102	5.637220629	2.869329891
ARHGDIG	0	0	0	0	0	0	0	0	0
PDIA2	0	0	0	0	1.025659014	0	0	0	0
AXIN1	558.877824	593.3610336	658.4000147	639.437786	713.8586734	595.2597632	624.2860206	603.1826073	520.7833753
MRPL28	458.7455472	369.4855516	535.7363177	418.8036691	442.0590348	438.2230025	438.5123259	345.4810929	420.3568291
TMEM8A	879.068244	900.9623056	749.6114818	900.9895027	871.8101615	824.6485393	1423.54494	625.7314899	1031.524096
Z97634.1	8.1503016	25.48176218	1.048407667	10.42997643	7.179613095	22.19891382	9.720716583	16.10634466	18.65064429
NME4	172.3206624	153.800636	127.9057353	158.0542583	126.1560587	94.55092923	166.3322615	137.7092468	80.34123696
DECR2	57.0521112	69.16478305	80.72739034	32.09223518	41.02636054	80.57383535	65.88485684	81.33704051	68.86391739
AL023881.1	0	0	0	0.80230588	1.025659014	0	0	5.637220629	2.869329891
RAB11FIP3	778.9359672	938.2748859	949.8573461	1007.696185	1032.838627	772.8510737	798.1788394	850.4149978	885.1882715
RF00019.621	0	0	0	2.406917639	0	0	0	0	0
AL049542.1	1.1643288	0	1.048407667	0	0	0	0	0.805317233	0
LINC00235	13.9719456	40.04276914	13.62929967	56.96371745	49.23163265	35.35382571	27.00199051	51.5403029	35.86662364
CAPN15	535.591248	548.7679498	508.4777184	486.197363	505.6498937	568.9499394	769.0166897	391.3841751	499.2634011
MIR5587	0	0	1.048407667	1.604611759	1.025659014	4.110909967	2.160159241	0.805317233	1.434664946
MIR3176	0	0	0	0	0	2.46654598	3.240238861	0.805317233	0
Z97986.1	3.4929864	5.46037761	3.145223	0.80230588	0	5.755273953	6.480477722	0	0
PRR35	0	0	0	0	0	0	0	0	0
PIGQ	578.6714136	375.8559921	409.9273977	545.5679981	647.1908375	603.4815831	452.5533609	419.5702783	509.3060557
NHLRC4	677.6393616	466.8622856	604.9312237	633.0193389	689.2428571	721.8757902	518.4382178	567.7486491	625.5139163
Z98883.1	0	0	0	0	0	0	0	0	1.434664946
RAB40C	466.8958488	518.7358729	531.5426871	502.2434806	449.2386479	591.9710352	530.3190936	507.3498566	581.039303
WFIKKN1	25.6152336	27.30188805	20.96815334	14.44150583	25.64147534	52.61964757	24.84183127	21.74356528	35.86662364
METTL26	231.7014312	215.6849156	204.439495	208.5995287	243.0811862	160.3254887	159.8517838	223.8781907	137.7278348
MCRIP2	183.9639504	199.3037827	226.456056	158.0542583	212.3114158	166.9029446	204.1350482	180.3910601	208.0264171
AL022341.1	4.6573152	6.370440544	3.145223	6.418447036	11.28224915	4.93309196	3.240238861	16.91166189	8.607989674
WDR90	1688.27676	1184.901941	1360.833151	1622.262488	1771.313116	2004.4797	1264.773235	1325.552165	1807.677832
AL022341.2	12.8076168	13.65094402	15.726115	16.84842347	19.48752126	36.9981897	9.720716583	12.88507572	28.69329891
RHOT2	655.5171144	699.838397	539.9299484	702.8199504	735.3975127	708.7208783	747.4150973	653.1122758	738.852447
RHBDL1	27.9438912	36.4025174	32.50063767	35.3014587	40.00070153	45.22000963	36.72270709	49.92966843	77.47190707
Z92544.1	0	0	0	0.80230588	6.153954081	1.644363987	0	1.610634466	0
Z92544.3	0	0.910062935	0	0.80230588	0	1.644363987	0	0	11.47731957
STUB1	1372.743655	1612.631521	1339.864998	1339.850819	1483.102934	1153.521337	1319.857296	1202.338629	1133.385307
JMJD8	508.8116856	549.6780127	591.3019241	572.0440921	756.936352	408.6244507	450.3932017	558.0848423	609.7326019
WDR24	215.400828	241.1666778	234.8433174	230.2617874	245.1325042	195.6793144	236.5374369	174.7538395	177.8984533
Z92544.2	97.8036192	106.4773634	74.43694434	157.2519524	130.2586947	125.793845	98.28724545	153.0102742	154.9438141
FBXL16	54.7234536	119.2182445	71.29172134	105.9043761	78.97574404	71.52983342	22.68167203	139.3198813	50.2132731
Z97653.2	13.9719456	10.92075522	8.387261334	15.24381171	14.35922619	9.044001927	3.240238861	21.74356528	18.65064429
Z97653.1	0	0	0	0	0	0	0	0	0
METRN	76.8457008	573.339649	208.6331257	450.0935984	500.5215986	147.9927588	238.6975961	560.500794	203.7224223
FAM173A	58.21644	40.04276914	66.04968301	76.21905855	58.46256377	58.37492153	71.28525494	41.8764961	58.82126277
CCDC78	5602.750186	3961.503956	4822.675267	5347.368687	5884.205761	5713.342672	3242.39902	4557.29022	5621.017257
HAGHL	511.1403432	331.2629083	312.4254847	421.2105867	459.4952381	425.8902726	312.1430103	420.3755955	625.5139163
CIAO3	306.2184744	345.8239153	304.0382234	259.947105	321.0312712	309.9626115	302.4222937	306.0205485	281.1943294
MSLN	3594.283006	4414.715297	2464.806425	3056.785401	2414.401318	2439.413974	5602.372991	3309.048509	2615.394196
AL031258.1	0	0	0	0	0	0	0	0	0
MSLNL	1.1643288	0.910062935	0	0.80230588	0	1.644363987	6.480477722	1.610634466	5.738659783
MIR662	0	0	0	0	0	0	0	0	0
RPUSD1	167.6633472	162.9012654	131.0509583	189.3441876	191.7982355	166.0807627	133.9298729	152.204957	195.1144326
CHTF18	91.9819752	110.1176151	81.77579801	113.125129	109.7455144	134.0156649	81.00597152	123.2135366	152.0744842
GNG13	0	0	0	0	0	0	0	0	0
AL031008.1	12.8076168	2.730188805	0	4.813835277	1.025659014	0	5.400398102	3.221268931	5.738659783
LMF1	197.935896	237.526426	248.472617	243.0986815	278.9792517	254.8764179	271.0999847	282.6663487	218.0690717
AL031716.1	0	0	0	0	0	0	0	0	0
AL008727.1	2.3286576	6.370440544	4.193630667	4.813835277	8.205272108	17.26582186	11.88087582	10.46912403	11.47731957
LMF1-AS1	0	0	1.048407667	0	9.230931122	0	1.08007962	0.805317233	0
AC009041.4	0	13.65094402	4.193630667	2.406917639	1.025659014	9.044001927	2.160159241	7.247855095	1.434664946
AC009041.2	0	0	1.048407667	3.209223518	3.076977041	2.46654598	0	0	5.738659783
SOX8	0	0	0	0.80230588	0	0	0	0	0
AC009041.1	0	4.550314675	5.242038334	0	1.025659014	3.288727973	0	0	1.434664946
SSTR5-AS1	9.3146304	5.46037761	8.387261334	1.604611759	7.179613095	3.288727973	0	3.221268931	1.434664946
AC009041.3	0	0	0	0.80230588	0	0	0	0	0
SSTR5	0	2.730188805	4.193630667	0	5.128295068	5.755273953	0	4.026586164	0
C1QTNF8	26.7795624	20.9314475	5.242038334	47.33604689	6.153954081	41.93128166	8.640636963	23.35419975	5.738659783
AL031713.1	0	0	0	0	0	0	0	0	0
AL031598.1	0	0	2.096815334	0	0	0	0	0	0
AC120498.8	0	0	0	0	0	0	0	0	0
CACNA1H	23.286576	60.0641537	8.387261334	215.8202816	182.5673044	87.97347329	91.80676773	89.39021284	40.17061848
AC120498.3	0	1.82012587	0	3.209223518	1.025659014	1.644363987	1.08007962	0.805317233	0
AC120498.1	0	0	0	0	0	0.822181993	0	0	0
AC120498.6	0	0	0	2.406917639	0	4.110909967	0	0	0
TPSG1	0	0	14.67770734	0	0	9.86618392	0	0.805317233	0
AC120498.10	2.3286576	0	0	0	0	0	0	0	0
TPSB2	15.1362744	1.82012587	246.3758017	112.3228231	59.48822279	305.0295195	32.40238861	0.805317233	8.607989674
TPSAB1	40.751508	3.64025174	568.2369554	100.2882349	74.87310799	424.2459086	71.28525494	1.610634466	45.90927826
TPSD1	0	1.82012587	0	1.604611759	2.051318027	14.79927588	1.08007962	0	0
AC120498.2	0	0	0	0	1.025659014	4.110909967	0	0	0
PRSS29P	0	0	0	0	0	0	0	0	0
AC120498.7	0	0	0	0	0	0	0	0	0
AC120498.5	0	0	0	0	0	0	0	0	0
TPSP2	0	0	0	2.406917639	0	0	0	0	0
AC120498.4	0	0.910062935	0	0.80230588	0	0	0	0	0
AC120498.9	0	0.910062935	1.048407667	0	13.33356718	4.110909967	6.480477722	0	4.303994837
UBE2I	598.4650032	726.2302221	603.8828161	724.4822092	728.2178996	535.2404777	677.2099219	760.2194677	741.7217769
AL031714.1	1.1643288	1.82012587	0	1.604611759	0	6.577455947	0	1.610634466	0
RPS20P2	0	0	0	0.80230588	0	4.93309196	0	0	0
BAIAP3	5939.241209	1425.158556	2254.076484	1853.326582	1877.981654	2561.919091	2920.535293	2352.331637	3196.433499
TSR3	436.6233	625.2132363	527.3490564	597.7178802	514.8808248	507.2862899	469.8346348	550.8369872	483.4820867
GNPTG	416.8297104	495.0742366	457.1057427	397.9437162	382.5708121	470.2881002	363.9868321	396.2160785	345.7542519
AL031709.1	0	0.910062935	3.145223	1.604611759	3.076977041	2.46654598	0	0.805317233	7.173324728
UNKL	185.1282792	246.6270554	187.6649724	210.2041404	218.4653699	209.6564083	251.6585515	194.8867703	209.4610821
AL032819.1	0	0	0	0	0	0	0	0	0
C16orf91	80.3386872	90.09623056	123.7121047	77.02136443	68.71915391	103.5949312	109.0880417	88.5848956	91.81855652
AL032819.3	2.3286576	6.370440544	1.048407667	8.023058795	1.025659014	4.110909967	0	4.831903397	4.303994837
CCDC154	18.6292608	1.82012587	5.242038334	12.83689407	13.33356718	18.91018585	46.44342367	5.637220629	18.65064429
AL032819.2	2.3286576	8.190566414	1.048407667	3.209223518	7.179613095	7.39963794	2.160159241	9.663806793	15.7813144
CLCN7	865.0962984	724.4100962	764.2891891	888.1526086	796.9370535	1013.750398	1103.841372	773.1045435	879.4496117
AL031600.3	2.3286576	3.64025174	7.338853668	4.813835277	4.102636054	3.288727973	5.400398102	4.831903397	0
AL031600.1	0	0	0	0	0	1.644363987	0	0	0
AL031600.2	0	0.910062935	6.290446001	0	0	1.644363987	5.400398102	0	4.303994837
RPS3AP2	2.3286576	0	1.048407667	5.616141157	2.051318027	0	1.08007962	0	7.173324728
PTX4	2.3286576	0	2.096815334	0.80230588	0	0.822181993	0	0	1.434664946
TELO2	498.3327264	485.0635443	417.2662514	575.2533156	543.5992772	627.3248609	504.3971827	450.9776504	602.5592772
IFT140	4847.100795	3433.667453	3883.301998	4211.303562	4753.929528	4540.911149	3441.13367	4197.313417	5057.193933
AL031705.1	0	0	0	1.604611759	0	1.644363987	3.240238861	4.831903397	2.869329891
TMEM204	40.751508	19.11132163	37.742676	14.44150583	33.84674745	16.44363987	22.68167203	145.7624191	10.04265462
AL031719.1	0	8.190566414	0	0.80230588	0	2.46654598	2.160159241	2.415951698	0
AL031719.2	4.6573152	5.46037761	5.242038334	2.406917639	8.205272108	16.44363987	14.04103506	3.221268931	8.607989674
Z97633.1	11.643288	0.910062935	12.580892	17.65072935	15.3848852	14.79927588	8.640636963	15.30102742	5.738659783
AL133297.1	0	3.64025174	6.290446001	12.03458819	11.28224915	14.79927588	4.320318481	14.49571019	8.607989674
AL133297.2	0	0.910062935	0	0	1.025659014	0	2.160159241	0.805317233	0
CRAMP1	284.0962272	316.7019014	253.7146554	273.5863049	307.6977041	310.7847935	345.6254785	260.9227834	271.1516747
Z97652.1	0	1.82012587	0	0	3.076977041	3.288727973	6.480477722	0	0
AL031708.1	18.6292608	20.02138457	14.67770734	20.85995287	17.43620323	36.9981897	16.2011943	20.13293082	21.51997419
JPT2	3956.389263	3112.415237	3502.730015	2879.475802	3460.573512	3559.225849	3373.088654	3361.39413	3337.030664
AL031009.1	20.9579184	25.48176218	9.435669001	18.45303523	58.46256377	51.79746558	30.24222937	43.48713057	55.95193288
MAPK8IP3	876.7395864	1054.762942	644.7707151	866.4903499	933.3497023	1433.885396	1376.021436	1063.018747	1413.144971
AL031710.2	2.3286576	8.190566414	2.096815334	3.209223518	2.051318027	1.644363987	3.240238861	4.026586164	0
AL031710.1	0	2.730188805	0	3.209223518	2.051318027	9.044001927	3.240238861	1.610634466	7.173324728
MIR3177	1.1643288	0	0	0	2.051318027	2.46654598	0	0	18.65064429
AL031717.1	0	0	0	0.80230588	0	0.822181993	0	0	0
NME3	166.4990184	297.5905797	183.4713417	201.3787758	204.1061437	205.5454983	133.9298729	179.5857429	172.1597935
MRPS34	562.3708104	646.1446838	605.9796314	565.6256451	626.6776573	500.7088339	560.561323	513.7923945	596.8206174
EME2	108.2825784	192.9333422	113.228028	169.2865406	172.3107143	253.2320539	173.8928189	210.1877978	288.3676541
SPSB3	433.1303136	480.5132296	492.7516034	450.0935984	383.5964711	469.4659182	547.6003675	426.8181334	354.3622416
NUBP2	329.5050504	347.6440411	296.6993697	321.7246577	355.9036777	294.3411536	411.5103353	376.0831477	328.5382726
IGFALS	4.6573152	2.730188805	0	5.616141157	2.051318027	0.822181993	2.160159241	4.026586164	4.303994837
HAGH	720.7195272	618.8427957	665.7388684	629.0078095	678.986267	621.569587	594.0437912	658.7494964	687.204509
FAHD1	293.4108576	181.102524	209.6815334	179.716517	128.2073767	200.6124064	257.0589496	179.5857429	236.719716
MEIOB	1.1643288	0	0	0.80230588	3.076977041	0.822181993	0	0	5.738659783
AL031722.1	0	0	0	0	0	0	0	0.805317233	0
LINC00254	0	0.910062935	0	0	0	0	0	0	0
LINC02124	0	0	0	0	0	0	0	0	0
HS3ST6	459.909876	618.8427957	515.8165721	504.6503982	513.8551658	508.9306539	375.8677079	410.7117887	866.5376272
MSRB1	332.9980368	272.1088175	335.4904534	347.3984458	378.468176	395.4695388	730.1338233	279.4450798	367.2742261
RPL3L	0	3.64025174	0	0.80230588	3.076977041	0	0	0	0
NDUFB10	1101.455045	1072.9642	1190.991109	1000.475432	1129.250574	919.1994686	1078.999541	1175.76316	1015.742782
RPS2	5670.281256	7074.829256	6386.899506	5900.959744	6293.443707	4531.044965	4107.542796	6903.179319	5070.105918
SNORA10	0	0	0	0	0	0	0	0	0
SNORA64	0	0	0	0	0	0	0	0	0
AC005363.1	0	0	0	0	0	0	0	0	0
SNHG9	11.643288	11.83081815	3.145223	15.24381171	23.59015731	23.02109581	7.560557342	9.663806793	8.607989674
SNORA78	0	0	0	0	0	0	0	0	0
RNF151	0	0	0	0	2.051318027	0	0	0	0
AC005363.2	0	0	0	5.616141157	0	0	0	0	2.869329891
TBL3	380.7355176	427.7295794	347.0229377	471.7558572	485.1367134	402.0469947	467.6744756	413.9330576	342.884922
NOXO1	13.9719456	12.74088109	15.726115	24.06917639	27.69279337	13.97709389	25.92191089	7.247855095	27.25863397
GFER	335.3266944	264.8283141	320.812746	262.3540226	266.6713435	284.4749697	430.9517685	256.8961973	255.3703603
AC005606.2	0	0.910062935	0	0	0	0	0	2.415951698	1.434664946
SYNGR3	2.3286576	0.910062935	3.145223	5.616141157	5.128295068	12.3327299	3.240238861	7.247855095	5.738659783
AC005606.1	0	1.82012587	1.048407667	0	1.025659014	2.46654598	2.160159241	2.415951698	15.7813144
ZNF598	571.6854408	535.1170057	573.4789937	540.7541628	609.241454	631.4357709	631.8465779	438.0925746	482.0474217
NPW	0	0	0	4.813835277	1.025659014	4.93309196	15.12111468	8.85848956	10.04265462
RN7SL219P	0	0.910062935	2.096815334	5.616141157	0	0.822181993	4.320318481	0	0
SLC9A3R2	2337.97223	2293.358596	2173.349093	2422.16145	2348.759141	1789.068018	3930.409738	2251.666983	1925.320357
NTHL1	130.4048256	249.3572442	107.9859897	157.2519524	107.6941964	116.7498431	166.3322615	146.5677364	121.9465204
TSC2	1646.360923	1831.956688	1275.91213	1807.595147	1762.082185	2000.36879	2259.526566	1758.007519	1966.925641
PKD1	2646.519362	3022.319007	2379.885404	3485.216741	3552.882823	3403.833452	2933.496249	3382.332378	3262.428086
MIR1225	0	0	0	0	0	0	0	0	0
AC009065.2	15.1362744	9.100629349	18.871338	24.87148226	17.43620323	12.3327299	19.44143317	14.49571019	10.04265462
AC009065.5	25.6152336	10.92075522	8.387261334	28.88301166	14.35922619	35.35382571	30.24222937	16.91166189	5.738659783
MIR6511B1	0	0	0	0	0	0	0	0	0
AC009065.6	17.464932	10.92075522	10.48407667	27.2783999	18.46186224	12.3327299	7.560557342	25.77015145	7.173324728
AC009065.3	0	0	1.048407667	4.813835277	2.051318027	0	3.240238861	1.610634466	2.869329891
RF00019.622	0	0	0	0	0	0	0	0	0
MIR4516	0	0	0	0	0	0	0	0	0
MIR3180-5	0	0	0	0	0	3.288727973	0	0	0
RAB26	107.1182496	49.14339849	29.35541467	40.11529398	70.77047193	38.64255369	51.84382178	61.20410969	120.5118554
SNHG19	30.2725488	41.86289501	44.03312201	44.92912925	29.74411139	26.30982379	29.16214975	70.86791648	25.82396902
SNORD60	0	0	0	0	0	0	0	0	0
RF00345	0	0	0	0	0	0	0	0	0
TRAF7	1357.607381	1297.749745	1565.272647	1254.00409	1428.743006	1330.290465	1408.423825	1141.939836	1296.937111
CASKIN1	15.1362744	30.03207685	22.016561	15.24381171	6.153954081	11.51054791	6.480477722	24.96483422	10.04265462
MLST8	508.8116856	601.5516	515.8165721	486.197363	520.0091199	480.9764661	480.635431	504.9339049	466.2661073
BRICD5	18.6292608	5.46037761	10.48407667	10.42997643	13.33356718	20.55454983	24.84183127	12.07975849	18.65064429
AC009065.7	2.3286576	0.910062935	2.096815334	0.80230588	1.025659014	0	1.08007962	5.637220629	0
PGP	128.076168	99.19685991	125.80892	89.05595263	143.5922619	124.971663	89.64660849	91.0008473	77.47190707
E4F1	487.8537672	446.840901	464.4445964	489.4065865	563.0867984	577.9939413	477.3951922	502.5179532	543.7380144
AC009065.1	0	0	0	0.80230588	0	0.822181993	2.160159241	0	0
DNASE1L2	8.1503016	9.100629349	2.096815334	14.44150583	14.35922619	21.37673183	22.68167203	5.637220629	17.21597935
ECI1	600.7936608	651.6050614	731.7885514	580.0671509	668.7296768	461.2440983	697.7314347	537.1465943	502.132731
AC009065.8	3.4929864	2.730188805	0	0	0	0	0	0	0
RNPS1	1347.128422	1493.413276	1505.51341	1489.882018	1497.46216	1397.709389	1341.458888	1415.747695	1377.278348
AC009065.4	1.1643288	10.92075522	0	2.406917639	5.128295068	7.39963794	3.240238861	3.221268931	7.173324728
MIR3677	1.1643288	0	0	0.80230588	1.025659014	1.644363987	2.160159241	3.221268931	2.869329891
MIR940	0	0	0	0	0	0	0	0	0
MIR4717	0	0	0	0	0	0	0	0	0
ABCA3	185.1282792	263.9182511	164.6000037	242.2963756	251.2864583	176.7691286	180.3732966	239.1792181	163.5518038
AC106820.1	0	0	0	0	0	0	0	0	0
ABCA17P	0	5.46037761	2.096815334	2.406917639	0	2.46654598	0	9.663806793	5.738659783
CCNF	64.038084	69.16478305	112.1796203	65.78908212	69.74481292	82.21819933	76.68565304	66.03601309	81.7759019
AC106820.6	0	0	0	0	0	0	0	0	0
MIR6767	0	0	0	0.80230588	0	0	0	0	0
AC106820.3	1.1643288	14.56100696	1.048407667	10.42997643	7.179613095	0.822181993	0	8.85848956	4.303994837
AC106820.5	3.4929864	29.12201392	12.580892	9.627670554	33.84674745	13.97709389	6.480477722	37.04459271	34.4319587
TEDC2	10.4789592	7.280503479	19.91974567	15.24381171	15.3848852	28.77636977	22.68167203	10.46912403	31.5626288
MIR6768	0	0	0	0	0	0	0	0	0
AC106820.2	2.3286576	0	0	0	2.051318027	4.110909967	1.08007962	1.610634466	0
NTN3	1.1643288	2.730188805	0	0.80230588	5.128295068	0	0	0.805317233	2.869329891
TBC1D24	224.7154584	173.8220206	133.1477737	148.4265877	158.9771471	124.149481	142.5705099	152.204957	120.5118554
AC106820.4	1.1643288	5.46037761	6.290446001	8.023058795	11.28224915	16.44363987	11.88087582	16.91166189	11.47731957
AC093525.2	0	0	0	0	0	0	0	0	0
ATP6V0C	40.751508	24.57169924	41.93630667	17.65072935	29.74411139	35.35382571	35.64262747	18.52229635	30.12796386
AC093525.1	0	0	0	0	0	0	0	0	0
AC093525.8	15.1362744	10.01069228	4.193630667	8.825364675	2.051318027	32.06509774	51.84382178	18.52229635	15.7813144
AMDHD2	123.4188528	103.7471746	109.0343973	117.9389643	137.4383078	149.6371228	213.8557648	93.416799	150.6398193
CEMP1	11.643288	45.50314675	15.726115	32.89454106	33.84674745	23.84327781	25.92191089	40.26586164	53.08260299
